Study level 1	Study level 2	Study level 3	Name	Image	LayerData	Overall_Cy5_Entropy	Overall_DAPI_Entropy	Overall_FITC_Entropy	Overall_TRITC_Entropy	Per_Lesion_Cy5_Entropy	Per_Lesion_DAPI_Entropy	Per_Lesion_FITC_Entropy	Per_Lesion_TRITC_Entropy	L01_DAPI	L02_DAPI	L03_DAPI	L04_DAPI	L05_DAPI	L06_DAPI	L07_DAPI	L08_DAPI	L09_DAPI	L10_DAPI	L11_DAPI	L12_DAPI	L13_DAPI	L14_DAPI	cells_total_all_granulomas	cells_total_granuloma - cells_total_granuloma	Cy5_all_granulomas_percent	Cy5_cells_all_granulomas	Cy5_cells_granuloma	Cy5_granuloma_percent - Cy5_granuloma_percent	DAPI_cells_all_granulomas	DAPI_cells_granuloma	FITC_all_granulomas_percent	FITC_cells_all_granulomas	FITC_cells_granuloma	FITC_granuloma_percent - FITC_granuloma_percent	object_info - LabelType	object_info - LabelName	object_info - ROIType	object_info - ROIName	object_info - Envelope	TRITC_all_granulomas_percent	TRITC_cells_all_granulomas	TRITC_cells_granuloma	TRITC_granuloma_percent - TRITC_granuloma_percent	L01_total_host	L01_B220	L01_CD4	L01_CD8	L02_total_host	L02_B220	L02_CD4	L02_CD8	L03_total_host	L03_B220	L03_CD4	L03_CD8	L04_total_host	L04_B220	L04_CD4	L04_CD8	L05_total_host	L05_B220	L05_CD4	L05_CD8	L06_total_host	L06_B220	L06_CD4	L06_CD8	L07_total_host	L07_B220	L07_CD4	L07_CD8	L08_total_host	L08_B220	L08_CD4	L08_CD8	L09_total_host	L09_B220	L09_CD4	L09_CD8	L10_total_host	L10_B220	L10_CD4	L10_CD8	L11_total_host	L11_B220	L11_CD4	L11_CD8	L12_total_host	L12_B220	L12_CD4	L12_CD8	L13_total_host	L13_B220	L13_CD4	L13_CD8	Lobe_total_total_host	Lobe_total_B220	Lobe_total_DAPI	Lobe_total_CD4	Lobe_total_CD8	lesion_count	L14_total_host	L14_B220	L14_CD4	L14_CD8	Cy5_texture_entropy_lesion	Cy5_texture_entropy_lobe	DAPI_texture_entropy_lesion	DAPI_texture_entropy_lobe	FITC_texture_entropy_lesion	FITC_texture_entropy_lobe	TRITC_texture_entropy_lesion	TRITC_texture_entropy_lobe	L01_area	L02_area	L03_area	L04_area	L05_area	L06_area	L07_area	L08_area	L09_area	L10_area	L11_area	L12_area	L13_area	L14_area
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	2419	12.68475499	9037	114	4.712691195	50913	1782	7.597939447	5413	231	9.549400579	NA	NA	1	L01	(0.617915 1.947800) -> (1.418138 1.474443)	8.253442443	5880	292	12.07110376	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	17414	12.68475499	9037	2410	13.83943953	50913	12339	7.597939447	5413	1250	7.178132537	NA	NA	1	L01	(1.937638 2.748991) -> (3.316411 1.474443)	8.253442443	5880	1415	8.125646032	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	3247	12.68475499	9037	121	3.726516785	50913	2559	7.597939447	5413	323	9.947643979	NA	NA	1	L01	(0.072601 1.467989) -> (0.819584 0.953330)	8.253442443	5880	244	7.514628888	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL10	SAL09	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_03.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2261\ses737_104743_Result.mld									2691	2036	2067	894	10849	7470	12462	627	1886	2192	1153	0	0	0	71243	2678	12.68475499	9037	120	4.480955937	50913	1875	7.597939447	5413	311	11.61314414	NA	NA	1	L01	(0.522727 0.883956) -> (1.298750 0.254748)	8.253442443	5880	372	13.89096341	3030	95	157	89	2817	299	268	241	2885	332	258	233	1132	42	111	85	16952	3486	1217	1497	11181	1721	947	1092	17425	2397	1211	1420	973	65	158	128	2556	122	241	309	2807	98	294	224	1917	93	317	374	0	0	0	0	0	0	0	0	63649	8749	44309	5174	5690	11	0	0	0	0									224603.0909	187590.983	172398.3273	80697.65647	967637.2328	685535.2708	1047428.661	59446.26298	188505.5409	200556.382	119818.7449	1.66586137	0	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	6.039317439	6.637347833	6.361192478	5.977501979	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	1123	12.99109832	5823	37	3.294746215	33816	971	5.550721728	2488	73	6.500445236	NA	NA	1	L01	(-0.947209 3.137650) -> (-0.460940 2.817238)	6.014769203	2696	42	3.739982191	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	10.97986351	12.36909675	10.62370908	12.08936903	10.86695132	12.28681069	11.08410316	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	6.001233622	6.279893866	6.446133982	6.35167318	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	2115	12.99109832	5823	302	14.27895981	33816	1537	5.550721728	2488	146	6.903073286	NA	NA	1	L01	(-1.355714 2.765611) -> (-0.836209 2.304192)	6.014769203	2696	130	6.146572104	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	10.86839841	12.36909675	10.680656	12.08936903	10.87292127	12.28681069	10.85773797	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	5.85345995	6.5822553	6.619078966	6.328106521	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	675	12.99109832	5823	47	6.962962963	33816	535	5.550721728	2488	51	7.555555556	NA	NA	1	L01	(-1.823592 2.044442) -> (-1.536412 1.807279)	6.014769203	2696	42	6.222222222	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	9.62708385	12.36909675	9.419229957	12.08936903	9.378940328	12.28681069	9.392807211	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	6.122404784	6.689331741	6.396861767	6.366613652	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	827	12.99109832	5823	37	4.474002418	33816	692	5.550721728	2488	60	7.255139057	NA	NA	1	L01	(-0.691006 1.958934) -> (-0.326385 1.674984)	6.014769203	2696	38	4.594921403	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	11.02269181	12.36909675	10.55195432	12.08936903	11.0461973	12.28681069	10.99635927	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	5.561174959	6.689049626	6.234431809	6.463120749	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	4270	12.99109832	5823	155	3.629976581	33816	3777	5.550721728	2488	119	2.786885246	NA	NA	1	L01	(-0.658739 1.503968) -> (0.105998 0.758922)	6.014769203	2696	219	5.128805621	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	12.32425562	12.36909675	11.72622003	12.08936903	12.19940535	12.28681069	12.17908741	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	5.504065674	6.512571122	6.425824319	6.483681736	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	1701	12.99109832	5823	500	29.39447384	33816	995	5.550721728	2488	86	5.0558495	NA	NA	1	L01	(-1.983315 1.242605) -> (-1.613853 0.845720)	6.014769203	2696	120	7.054673721	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	10.41303055	12.36909675	10.67416935	12.08936903	10.83917747	12.28681069	10.89058555	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	5.708881873	6.593886794	6.504571268	6.395013841	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	1348	12.99109832	5823	70	5.192878338	33816	1098	5.550721728	2488	81	6.008902077	NA	NA	1	L01	(-1.694522 0.842493) -> (-1.333127 0.400434)	6.014769203	2696	99	7.34421365	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	11.00637612	12.36909675	10.55678142	12.08936903	10.84385664	12.28681069	10.90712346	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	6.10093599	6.704295271	6.43814758	6.465287164	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	641	12.99109832	5823	32	4.992199688	33816	507	5.550721728	2488	51	7.956318253	NA	NA	1	L01	(-2.609303 0.521436) -> (-2.326963 0.153591)	6.014769203	2696	51	7.956318253	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	10.9365102	12.36909675	10.50838744	12.08936903	10.65981384	12.28681069	10.59157174	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	5.517048263	6.613428493	6.267514677	6.331608809	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	10731	12.99109832	5823	1851	17.24909142	33816	7958	5.550721728	2488	501	4.668716802	NA	NA	1	L01	(-1.494464 0.032590) -> (-0.194088 -0.899929)	6.014769203	2696	421	3.923213121	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	11.95590731	12.36909675	12.13069906	12.08936903	12.28681069	12.28681069	12.30253218	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	6.000845533	6.749959151	6.378439546	6.431331998	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	762	12.99109832	5823	27	3.543307087	33816	580	5.550721728	2488	70	9.186351706	NA	NA	1	L01	(-2.152719 0.026136) -> (-1.870702 -0.314281)	6.014769203	2696	85	11.15485564	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	10.69517513	12.36909675	10.44521137	12.08936903	10.79176758	12.28681069	10.81187075	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	6.120170788	6.771071985	6.53853517	6.560250745	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	7898	12.99109832	5823	601	7.609521398	33816	5986	5.550721728	2488	665	8.419853127	NA	NA	1	L01	(-2.681904 -0.656312) -> (-1.898129 -1.883752)	6.014769203	2696	646	8.179285895	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	12.36909675	12.36909675	11.90444137	12.08936903	12.18274351	12.28681069	12.22168097	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	5.429018063	6.620730527	6.383541156	6.493871212	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	12067	12.99109832	5823	2138	17.7177426	33816	8695	5.550721728	2488	533	4.417005055	NA	NA	1	L01	(-1.970408 -0.877342) -> (-0.659061 -1.899885)	6.014769203	2696	701	5.809231789	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	11.34041186	12.36909675	12.16045628	12.08936903	12.18801105	12.28681069	12.21771879	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL11	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses738_104653_Result.mld	5.665072669	6.671197039	6.478073323	6.513274326	5.754646795	6.777156444	6.419096116	6.147217339	2358	420	638	2402	915	1050	307	496	6414	2560	5317	5309	456	0	44823	665	12.99109832	5823	26	3.909774436	33816	485	5.550721728	2488	52	7.819548872	NA	NA	1	L01	(-2.815814 -2.135435) -> (-2.525407 -2.474239)	6.014769203	2696	102	15.33834586	3077	338	219	172	548	42	48	40	773	37	60	38	2784	101	98	189	1613	500	86	120	1299	69	81	99	412	19	41	45	663	27	62	82	9050	1807	456	379	3171	208	159	254	8050	1917	378	451	7184	592	657	639	632	26	51	102	39256	5683	28642	2396	2610	13	0	0	0	0	10.42421866	12.36909675	10.31184713	12.08936903	10.87784635	12.28681069	10.38065389	12.30253218	192527.2946	39341.39697	66670.14093	174140.9888	81454.8165	87786.82234	36867.56675	41222.17429	499024.0308	204936.4268	422551.8582	458233.3192	47484.21322	0
Sarah Cooper	Final Opal Data	SAL12	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses739_104563_Result.mld	5.411277661	6.625761092	6.556086591	6.517025894	5.767493714	6.674206381	6.526777696	6.385835524	499	8505	419	1398	1097	356	5261	1074	1276	0	0	0	0	0	30569	813	19.16647584	5859	49	6.027060271	20944	544	5.970100429	1825	77	9.471094711	NA	NA	1	L01	(0.854602 1.161292) -> (1.176953 0.854432)	6.349569826	1941	143	17.58917589	761	48	75	141	14673	4469	769	1020	694	137	76	78	1455	28	12	17	1759	175	303	198	479	80	16	32	6516	724	324	231	1419	84	155	111	1576	108	87	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29331	5853	19884	1817	1936	9	0	0	0	0	9.631080322	12.25060399	9.595664287	12.20144287	9.5765232	12.20837065	9.542508351	12.25881696	53439.73042	823525.5866	47106.0587	104124.0971	129505.4286	32149.7976	423791.2721	105083.6433	107564.1371	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL12	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses739_104563_Result.mld	5.411277661	6.625761092	6.556086591	6.517025894	5.386819983	6.420670691	6.627581892	6.46132122	499	8505	419	1398	1097	356	5261	1074	1276	0	0	0	0	0	30569	15317	19.16647584	5859	4474	29.2093752	20944	9050	5.970100429	1825	771	5.033622772	NA	NA	1	L01	(0.596140 0.762471) -> (1.681292 -0.402693)	6.349569826	1941	1022	6.672324868	761	48	75	141	14673	4469	769	1020	694	137	76	78	1455	28	12	17	1759	175	303	198	479	80	16	32	6516	724	324	231	1419	84	155	111	1576	108	87	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29331	5853	19884	1817	1936	9	0	0	0	0	11.99162881	12.25060399	12.21074308	12.20144287	12.20837065	12.20837065	12.25881696	12.25881696	53439.73042	823525.5866	47106.0587	104124.0971	129505.4286	32149.7976	423791.2721	105083.6433	107564.1371	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL12	SAL ER D56 9-12 02_04	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\7.17.19 CD4 CD8 B220\SAL ER D56 9-12 02_04.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2262\ses739_104563_Result.mld	5.411277661	6.625761092	6.556086591	6.517025894	5.602900801	6.736494199	5.860181325	6.077216429	499	8505	419	1398	1097	356	5261	1074	1276	0	0	0	0	0	30569	1497	19.16647584	5859	28	1.870407482	20944	1440	5.970100429	1825	12	0.801603206	NA	NA	1	L01	(2.520890 0.050982) -> (3.118159 -0.554026)	6.349569826	1941	17	1.135604542	761	48	75	141	14673	4469	769	1020	694	137	76	78	1455	28	12	17	1759	175	303	198	479	80	16	32	6516	724	324	231	1419	84	155	111	1576	108	87	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29331	5853	19884	1817	1936	9	0	0	0	0	10.76291205	12.25060399	10.44841672	12.20144287	10.71699704	12.20837065	11.03488784	12.25881696	53439.73042	823525.5866	47106.0587	104124.0971	129505.4286	32149.7976	423791.2721	105083.6433	107564.1371	0	0	0	0	0
